Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
1969,Uttar Pradesh,Barabanki,124.7,92.3,7.2,0.0,7.2,6.1,13.5,0.0,14.6,67.5,7.0,20.04,3.6,0.1,0.8,0.0,0.0,0.1,0.0,0.0,4.58,20.4,0.0,389.72
1970,Uttar Pradesh,Barabanki,126.6,97.0,7.6,0.0,7.6,4.8,13.1,0.0,14.2,65.0,6.9,21.03,3.6,0.1,0.7,0.0,0.0,0.1,0.0,0.0,4.61,20.7,0.0,393.64
1971,Uttar Pradesh,Barabanki,130.4,99.6,6.7,0.0,6.7,5.1,12.2,0.1,14.6,65.0,6.1,18.51,3.2,0.1,0.8,0.0,0.0,0.1,0.0,0.0,4.15,19.3,0.0,392.6600000000001
1972,Uttar Pradesh,Barabanki,126.4,96.3,7.2,0.0,7.2,4.9,12.2,0.0,12.0,62.9,6.5,19.6,3.8,0.1,0.6,0.0,0.0,0.1,0.0,0.0,4.6,20.1,0.0,384.50000000000006
1973,Uttar Pradesh,Barabanki,125.9,99.2,6.5,0.0,6.5,4.7,12.3,0.0,11.8,61.9,5.8,18.03,3.9,0.1,0.7,0.0,0.0,0.1,0.0,0.0,4.75,20.9,0.0,383.08
1974,Uttar Pradesh,Barabanki,116.1,104.0,7.0,0.0,7.0,4.4,12.1,0.0,10.4,53.7,6.7,17.59,3.8,0.1,0.7,0.0,0.0,0.1,0.0,0.0,4.77,20.1,0.0,368.56
1975,Uttar Pradesh,Barabanki,120.0,103.6,6.8,0.0,6.8,4.2,11.2,0.0,10.5,54.5,6.4,24.77,3.8,0.1,0.7,0.0,0.0,0.1,0.0,0.0,4.96,20.1,0.0,378.53000000000003
1976,Uttar Pradesh,Barabanki,121.5,129.9,7.5,0.0,7.5,4.7,11.0,0.1,9.3,53.4,6.3,18.14,4.2,0.1,0.6,0.0,0.0,0.1,0.0,0.0,4.98,19.9,0.0,399.22
1977,Uttar Pradesh,Barabanki,133.3,112.0,6.4,0.0,6.4,3.9,10.1,0.3,9.2,51.2,6.7,18.16,3.8,0.1,0.9,0.0,0.0,0.1,0.0,0.0,4.96,18.0,0.0,385.52000000000004
1978,Uttar Pradesh,Barabanki,136.2,132.3,8.0,0.0,8.0,3.2,9.8,0.0,5.3,41.2,9.3,17.19,3.9,0.2,1.3,0.0,0.0,0.2,0.0,0.0,5.86,17.3,0.0,399.25
1979,Uttar Pradesh,Barabanki,147.3,148.4,9.9,0.0,9.9,3.1,8.8,0.0,5.0,29.3,10.5,15.33,3.5,0.1,1.3,0.0,0.0,0.1,0.0,0.0,5.51,13.8,0.0,411.8400000000001
1980,Uttar Pradesh,Barabanki,147.0,153.0,6.6,0.0,6.6,2.1,11.1,0.2,6.0,34.1,7.4,15.22,2.5,0.1,2.8,0.0,0.0,0.3,0.1,0.0,5.12,12.1,0.0,412.3400000000002
1981,Uttar Pradesh,Barabanki,158.5,154.5,7.6,0.0,7.6,3.0,8.8,0.0,4.9,31.8,8.3,17.18,3.3,0.1,2.0,0.0,0.0,0.4,0.1,0.0,5.31,16.3,0.0,429.6900000000001
1982,Uttar Pradesh,Barabanki,150.9,152.5,7.2,0.0,7.2,2.8,8.7,0.0,4.5,25.8,8.4,17.57,4.1,0.0,2.0,0.0,0.0,0.4,0.1,0.0,5.82,18.8,0.0,416.78999999999996
1983,Uttar Pradesh,Barabanki,165.1,155.4,7.3,0.0,7.3,2.0,7.2,0.0,3.9,21.7,7.9,21.65,3.3,0.5,3.4,0.0,0.0,0.4,0.1,0.0,5.93,15.6,0.0,428.67999999999995
1984,Uttar Pradesh,Barabanki,171.6,154.4,8.2,0.0,8.2,1.4,6.9,0.0,2.8,21.3,8.9,18.33,2.2,0.2,4.6,0.0,0.0,0.4,0.0,0.0,7.57,12.9,0.0,429.89999999999986
1985,Uttar Pradesh,Barabanki,172.9,149.9,9.0,0.0,9.0,1.1,7.5,0.0,3.0,26.3,9.4,20.91,1.6,0.2,5.7,0.0,0.0,0.4,0.0,0.0,7.76,12.1,0.0,436.77000000000004
1986,Uttar Pradesh,Barabanki,171.9,153.4,8.2,0.0,8.2,1.1,7.1,0.0,3.3,23.4,9.7,21.53,1.6,0.2,4.2,0.0,0.0,0.4,0.0,0.0,6.65,13.8,0.0,434.68
1987,Uttar Pradesh,Barabanki,159.6,152.2,10.2,0.0,10.2,1.5,7.8,0.0,3.1,22.3,11.3,23.0,1.5,0.6,4.7,0.0,0.0,0.3,0.0,0.0,7.28,14.4,0.0,429.97999999999996
1988,Uttar Pradesh,Barabanki,179.1,155.9,10.2,0.0,10.2,1.5,8.1,0.0,2.8,19.8,8.8,25.5,1.9,1.0,5.8,0.0,0.0,0.4,0.0,0.0,8.03,15.0,0.0,454.03
1989,Uttar Pradesh,Barabanki,171.5,153.2,9.1,0.0,9.1,1.3,7.9,0.0,2.1,17.1,9.7,23.74,2.1,0.4,4.7,0.0,0.0,0.3,0.0,0.0,7.38,14.6,0.0,434.2200000000001
1990,Uttar Pradesh,Barabanki,171.62,149.85,7.75,0.0,7.75,0.79,8.42,0.0,1.77,15.09,8.22,28.16,1.31,0.42,6.18,0.0,0.2,0.2,0.1,0.0,8.11,16.08,0.0,432.0200000000001
1991,Uttar Pradesh,Barabanki,160.15,151.7,7.67,0.0,7.67,0.65,7.73,0.0,1.55,12.39,8.49,27.75,1.21,0.34,10.6,0.0,0.18,0.21,0.06,0.0,12.39,15.47,0.0,426.21000000000004
1992,Uttar Pradesh,Barabanki,168.03,152.88,7.65,0.0,7.65,0.83,8.59,0.0,1.52,12.21,8.87,27.33,1.23,0.45,8.99,0.0,0.0,0.2,0.05,0.0,10.91,13.98,0.0,431.3699999999999
1993,Uttar Pradesh,Barabanki,169.47,158.23,8.11,0.0,8.11,0.85,8.82,0.0,1.4,10.83,9.42,27.55,4.89,0.45,7.7,0.0,0.0,0.19,0.11,0.01,9.73,13.16,0.0,439.03000000000003
1994,Uttar Pradesh,Barabanki,176.88,160.92,7.78,0.0,7.78,0.7,8.67,0.0,1.22,9.31,8.82,26.24,1.35,0.48,7.85,0.0,0.0,0.15,0.05,0.0,9.82,15.0,0.0,443.02
1995,Uttar Pradesh,Barabanki,170.41,154.99,7.73,0.0,7.73,0.83,8.41,0.0,1.08,9.15,8.95,28.43,1.25,0.53,9.11,0.0,0.0,0.08,0.06,0.0,11.02,16.59,0.0,436.3499999999999
1996,Uttar Pradesh,Barabanki,169.61,148.5,7.06,0.0,7.06,0.88,8.3,0.0,0.97,7.45,8.59,28.21,1.14,0.52,12.16,0.0,0.0,0.1,0.05,0.0,13.98,18.2,0.0,432.78000000000003
1997,Uttar Pradesh,Barabanki,139.49,127.22,5.39,0.0,5.39,0.84,6.83,0.0,0.69,5.07,6.63,23.9,1.03,0.66,10.26,0.0,0.0,0.03,0.02,0.0,11.98,13.82,0.0,359.2499999999999
1998,Uttar Pradesh,Barabanki,149.41,134.79,4.69,0.0,4.69,0.89,6.82,0.0,0.71,4.33,6.16,26.4,0.84,0.44,10.32,0.0,0.0,0.04,0.03,0.0,11.67,15.09,0.01,377.32999999999987
1999,Uttar Pradesh,Barabanki,154.01,136.35,4.59,0.0,4.59,0.79,6.09,0.01,0.71,3.98,5.98,27.87,0.52,0.3,10.43,0.0,0.0,0.06,0.05,0.0,11.35,14.88,0.0,382.56
2000,Uttar Pradesh,Barabanki,159.14,132.72,4.2,0.0,4.2,0.82,5.89,0.0,0.55,2.8,5.73,33.39,0.39,0.21,9.22,0.0,0.0,0.06,0.02,0.0,9.89,15.24,0.0,384.46999999999997
2001,Uttar Pradesh,Barabanki,158.82,132.49,4.3,0.0,4.3,0.9,5.66,0.0,0.32,2.07,6.03,36.23,0.4,0.27,9.78,0.0,0.0,0.03,0.01,0.01,10.49,14.17,0.0,386.2799999999999
2002,Uttar Pradesh,Barabanki,146.18,137.33,3.91,0.0,3.91,1.11,5.98,0.0,0.28,1.54,4.99,37.69,0.62,0.25,8.6,0.0,0.0,0.03,0.0,0.0,9.5,14.01,0.0,375.93000000000006
2003,Uttar Pradesh,Barabanki,176.64,160.75,4.5,0.0,4.5,0.97,6.86,0.01,0.34,1.91,5.51,44.35,0.53,0.19,9.21,0.0,0.0,0.03,0.0,0.0,9.96,18.29,0.0,444.54999999999995
2004,Uttar Pradesh,Barabanki,174.66,163.86,4.95,0.0,4.95,0.85,7.42,0.0,0.31,1.57,5.02,47.37,0.45,0.34,9.26,0.0,0.0,0.03,0.01,0.0,9.64,17.96,0.0,448.64999999999986
2005,Uttar Pradesh,Barabanki,190.56,165.89,4.08,0.0,4.08,0.86,7.17,0.0,0.26,0.96,4.95,43.9,0.83,0.21,10.32,0.0,0.0,0.04,0.0,0.0,11.39,17.52,0.0,463.01999999999987
2006,Uttar Pradesh,Barabanki,188.7,166.7,3.8,0.0,3.8,0.93,6.94,0.0,0.28,0.89,4.67,40.07,0.83,0.2,10.02,0.0,0.0,0.02,0.05,0.0,11.11,18.39,0.0,457.3999999999999
2007,Uttar Pradesh,Barabanki,167.79,151.91,3.03,0.0,3.03,0.91,5.75,0.0,0.14,0.88,3.85,37.08,0.81,0.17,11.13,0.0,0.0,0.01,0.0,0.0,12.13,14.02,0.0,412.63999999999993
2008,Uttar Pradesh,Barabanki,170.33,160.46,0.0,0.0,2.46,0.72,5.26,0.0,0.07,0.78,3.1,29.13,0.63,0.15,13.97,0.0,0.0,0.02,0.0,0.0,14.77,11.7,0.0,413.54999999999995
2009,Uttar Pradesh,Barabanki,176.86,167.06,0.0,0.0,1.91,0.7,5.07,0.0,0.08,1.04,2.98,27.64,0.47,0.23,14.1,0.0,0.0,0.02,0.0,0.0,14.83,8.69,0.0,421.68000000000006
2010,Uttar Pradesh,Barabanki,178.44,167.92,1.79,0.0,1.79,0.64,4.75,0.0,0.07,0.88,2.45,28.39,0.4,0.23,14.55,0.0,0.0,0.01,0.0,0.0,15.19,7.23,0.0,424.73
2011,Uttar Pradesh,Barabanki,177.97,165.52,1.73,0.0,1.73,0.61,4.62,0.0,1.06,0.71,2.1,26.85,0.41,0.22,19.55,0.0,0.0,0.01,0.01,0.03,20.19,9.58,0.0,432.9000000000001
2012,Uttar Pradesh,Barabanki,183.96,162.34,1.57,0.0,1.57,0.52,3.94,0.0,0.09,0.8,1.53,25.33,0.4,0.24,23.34,0.0,0.0,0.0,0.0,0.0,23.98,9.75,0.0,439.3599999999999
2013,Uttar Pradesh,Barabanki,181.24,166.53,1.08,0.0,1.08,0.48,3.46,0.0,0.07,0.62,1.66,22.8,0.36,0.36,23.36,0.0,0.0,0.01,0.0,0.0,24.09,9.88,0.0,437.08
2014,Uttar Pradesh,Barabanki,191.88,165.45,1.12,0.0,1.12,0.58,3.36,0.0,0.04,0.7,1.54,0.0,0.22,0.17,26.37,0.0,0.0,0.0,0.03,0.0,0.0,9.74,0.0,402.32000000000005
2015,Uttar Pradesh,Barabanki,186.63,167.62,0.75,0.0,0.75,0.45,3.07,0.0,0.89,0.45,1.04,19.99,0.05,0.12,25.04,0.0,0.0,0.02,0.0,0.0,0.0,9.13,0.0,416.0
2016,Uttar Pradesh,Barabanki,183.33,166.97,1.38,0.0,1.38,0.42,4.07,0.0,0.06,0.69,2.05,26.07,0.22,0.2,21.55,0.0,0.0,0.0,0.01,0.0,0.0,8.76,0.0,417.16
2017,Uttar Pradesh,Barabanki,181.6,168.35,1.24,0.0,1.24,0.55,4.45,0.0,0.06,0.78,1.93,24.97,0.18,0.17,20.62,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,415.39
1966,Uttarakhand,Nainital,61.0,53.9,0.4,0.0,0.4,0.3,32.8,0.4,2.9,16.9,0.3,18.32,0.2,0.0,22.3,0.0,0.0,0.4,0.0,0.0,22.49,34.4,0.1,267.51000000000005
1967,Uttarakhand,Nainital,63.2,58.2,0.4,0.0,0.4,0.3,37.8,0.4,3.3,22.0,0.3,15.35,0.2,0.0,22.9,0.0,0.0,0.5,0.0,0.0,23.16,26.7,0.1,275.21000000000004
1968,Uttarakhand,Nainital,51.8,65.9,0.4,0.0,0.4,2.6,13.8,0.4,2.7,16.6,0.3,17.38,0.1,0.0,18.3,0.0,0.0,0.4,0.0,0.0,18.46,29.6,0.0,239.14000000000001
1969,Uttarakhand,Nainital,73.7,66.8,0.5,0.0,0.5,0.2,25.4,0.4,2.4,16.0,0.3,14.13,0.1,0.0,8.2,0.0,0.0,0.4,0.0,0.0,19.74,35.9,0.0,264.67
1970,Uttarakhand,Nainital,72.9,74.1,0.2,0.0,0.2,0.2,27.0,0.3,1.6,15.1,0.2,11.64,0.1,0.0,17.7,0.0,0.0,0.2,0.0,0.0,18.67,39.1,0.0,279.2099999999999
1971,Uttarakhand,Nainital,78.2,80.7,0.2,0.0,0.2,0.3,23.6,0.4,1.6,12.6,0.2,9.71,0.2,0.0,21.6,0.0,0.0,0.3,0.0,0.0,22.09,31.0,0.0,282.9
1972,Uttarakhand,Nainital,89.3,82.7,0.2,0.0,0.2,0.1,24.5,0.3,1.3,13.1,0.3,11.1,0.1,0.0,17.7,0.0,0.0,0.4,0.0,0.0,18.61,32.1,0.0,292.01
1973,Uttarakhand,Nainital,95.1,80.6,0.2,0.0,0.2,0.1,18.9,0.5,1.1,10.1,0.3,9.06,0.2,0.0,19.7,0.0,0.0,0.3,0.0,0.0,20.26,37.6,0.0,294.21999999999997
1974,Uttarakhand,Nainital,90.1,75.0,0.0,0.0,0.0,0.2,18.0,0.5,2.1,9.9,0.5,9.72,0.2,0.0,16.7,0.0,0.0,0.5,0.0,0.0,17.65,41.4,0.0,282.46999999999997
1975,Uttarakhand,Nainital,92.9,79.9,0.0,0.0,0.0,0.1,16.4,1.1,2.6,10.4,0.5,9.26,0.2,0.1,15.6,0.0,0.0,0.5,0.0,0.0,17.73,41.4,0.0,288.68999999999994
1976,Uttarakhand,Nainital,92.5,84.7,0.1,0.0,0.1,0.1,14.7,0.2,2.8,9.2,0.4,7.91,0.1,0.1,13.0,0.0,0.0,0.3,0.0,0.0,14.93,37.2,0.0,278.34
1977,Uttarakhand,Nainital,105.6,102.7,0.0,0.0,0.0,0.1,16.9,6.6,2.2,8.1,0.4,8.37,0.1,0.1,12.3,0.0,0.0,0.0,0.0,0.0,16.2,40.1,0.0,319.77
1978,Uttarakhand,Nainital,99.3,106.0,0.0,0.0,0.0,0.2,13.0,6.7,2.5,5.3,0.4,10.17,0.1,0.1,10.2,0.0,0.0,0.4,0.0,0.0,15.15,42.2,0.0,311.71999999999997
1979,Uttarakhand,Nainital,103.9,110.7,0.1,0.0,0.1,0.0,15.2,7.2,1.8,3.3,0.4,9.62,0.1,0.1,12.7,0.0,0.0,0.2,0.0,0.0,14.65,32.6,0.0,312.67
1980,Uttarakhand,Nainital,119.6,112.7,0.0,0.0,0.0,0.0,15.0,6.3,2.3,3.2,0.6,10.8,0.0,0.1,10.7,0.0,0.0,0.3,0.1,0.0,17.8,31.2,0.0,330.7000000000001
1981,Uttarakhand,Nainital,108.4,116.7,0.0,0.0,0.0,0.0,14.5,6.6,2.3,3.0,0.5,12.14,0.1,0.1,10.5,0.0,0.0,0.8,0.1,0.0,18.66,38.4,0.0,332.8000000000001
1982,Uttarakhand,Nainital,97.7,112.3,0.0,0.0,0.0,0.0,14.5,5.2,2.2,2.3,0.4,10.01,0.1,0.1,10.6,0.0,0.0,0.8,0.1,23.7,18.32,41.4,0.0,339.72999999999996
1983,Uttarakhand,Nainital,105.4,124.9,0.0,0.0,0.0,0.0,11.1,6.8,2.5,1.4,0.3,9.21,0.1,0.6,10.7,0.0,0.0,0.3,0.0,23.7,19.33,43.0,0.0,359.34000000000003
1984,Uttarakhand,Nainital,112.0,124.4,0.0,0.0,0.0,0.0,11.1,5.1,2.0,1.2,0.2,7.98,0.2,0.1,11.6,0.0,0.0,0.3,0.0,33.2,22.09,33.3,0.0,364.77
1985,Uttarakhand,Nainital,112.9,122.3,0.0,0.0,0.0,0.0,10.7,5.8,1.9,1.1,0.3,9.12,0.1,0.3,11.2,0.0,0.0,0.5,0.0,26.1,20.2,31.7,0.0,354.22
1986,Uttarakhand,Nainital,113.8,113.3,0.0,0.0,0.0,0.0,10.3,3.3,1.9,1.7,0.2,8.5,0.1,0.1,6.1,0.0,0.0,0.5,0.0,27.8,17.83,37.8,0.0,343.23
1987,Uttarakhand,Nainital,108.1,114.9,0.0,0.0,0.0,0.0,7.5,4.8,1.3,1.5,0.2,7.58,0.1,0.0,7.5,0.0,0.0,0.2,0.0,27.0,18.37,45.5,0.0,344.55
1988,Uttarakhand,Nainital,113.6,117.4,0.0,0.0,0.0,0.0,7.9,4.3,1.7,1.5,0.2,7.2,0.1,0.0,5.4,0.0,0.0,0.1,0.1,27.4,33.1,47.8,0.0,367.8
1989,Uttarakhand,Nainital,110.2,122.7,0.0,0.0,0.0,0.0,7.8,5.9,1.4,1.4,0.3,6.31,0.1,0.1,7.4,0.0,0.0,0.2,0.0,10.6,7.73,43.8,0.0,325.9400000000001
1990,Uttarakhand,Nainital,110.47,115.01,0.0,0.0,0.0,0.0,6.87,0.0,1.33,1.47,0.13,6.64,0.06,0.04,7.55,0.0,0.15,0.15,0.02,12.41,7.79,45.01,0.0,315.1000000000001
1991,Uttarakhand,Nainital,101.97,113.18,0.0,0.0,0.0,0.04,7.35,0.0,1.41,1.4,0.08,6.27,0.05,0.04,10.05,0.0,0.12,0.12,0.14,13.5,23.9,46.85,0.0,326.47
1992,Uttarakhand,Nainital,104.98,122.13,0.0,0.0,0.0,0.0,4.88,0.0,1.18,1.23,0.1,5.42,0.05,0.1,6.76,0.0,0.0,0.05,0.26,15.2,22.43,44.92,0.0,329.69
1993,Uttarakhand,Nainital,107.74,126.12,0.0,0.0,0.0,0.0,6.28,0.0,1.48,1.19,0.24,4.96,0.0,0.2,6.34,0.0,0.0,0.03,0.2,16.37,23.18,37.65,0.0,331.97999999999996
1994,Uttarakhand,Nainital,111.69,118.44,0.0,0.0,0.0,0.0,4.79,0.0,0.98,1.46,0.09,5.8,0.03,0.07,7.45,0.0,0.0,0.02,0.19,16.16,23.74,41.42,0.0,332.33000000000004
1995,Uttarakhand,Nainital,107.72,117.32,0.0,0.0,0.0,0.0,5.73,0.0,1.41,1.24,0.1,6.05,0.05,0.09,8.02,0.0,0.0,0.03,0.3,14.91,23.39,45.97,0.0,332.33000000000004
1996,Uttarakhand,Nainital,109.18,116.34,0.0,0.0,0.0,0.0,6.68,0.0,1.62,1.07,0.11,5.84,0.03,0.07,8.32,0.0,0.0,0.03,0.25,10.66,19.35,48.62,0.0,328.1700000000001
1997,Uttarakhand,Nainital,115.31,107.46,0.0,0.0,0.0,0.0,9.38,0.0,0.91,0.8,0.12,5.24,0.06,0.13,8.45,0.0,0.0,0.01,0.38,4.37,13.39,46.64,0.0,312.65
1998,Uttarakhand,Nainital,124.77,110.81,0.0,0.0,0.0,0.0,7.85,0.0,1.1,0.73,0.1,4.63,0.05,0.05,7.63,0.0,0.0,0.02,1.91,1.25,10.92,44.25,0.0,316.07
1999,Uttarakhand,Nainital,123.53,112.4,0.0,0.0,0.0,0.0,8.66,3.5,0.97,0.66,0.09,5.19,0.06,0.0,7.29,0.0,0.0,0.01,0.25,2.17,9.87,44.67,0.0,319.32000000000005
2000,Uttarakhand,Nainital,112.6,108.38,0.0,0.0,0.0,0.0,8.22,3.85,0.89,0.64,0.04,6.82,0.01,0.03,6.69,0.0,0.0,0.0,0.04,2.31,9.38,45.14,0.0,305.0399999999999
2001,Uttarakhand,Nainital,114.02,113.77,0.0,0.0,0.0,0.01,6.58,3.05,1.01,0.77,0.02,6.86,0.05,0.02,6.11,0.01,0.0,0.0,0.04,4.55,10.84,44.85,0.0,312.56000000000006
2002,Uttarakhand,Nainital,110.33,114.47,0.0,0.0,0.0,0.0,4.18,5.08,1.21,0.51,0.09,6.57,0.07,0.04,5.45,0.0,0.0,37.35,0.13,7.21,5.46,43.88,0.0,342.03
2003,Uttarakhand,Nainital,101.54,113.38,0.0,0.0,0.0,0.0,7.39,3.98,1.08,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,6.62,0.0,38.76,0.0,272.84000000000003
2004,Uttarakhand,Nainital,113.66,117.83,0.0,0.0,0.0,0.0,5.17,3.81,1.18,0.56,0.02,2.91,0.06,0.04,6.86,0.0,0.0,0.0,0.0,10.13,0.0,33.21,0.0,295.44
2005,Uttarakhand,Nainital,108.53,120.12,0.0,0.0,0.0,0.0,4.64,3.59,0.86,0.84,0.02,1.03,0.0,0.14,6.03,0.0,0.0,0.0,0.0,10.31,0.0,31.59,0.0,287.7
2006,Uttarakhand,Nainital,117.42,112.32,0.0,0.0,0.0,0.0,4.21,1.72,0.84,0.51,0.0,2.48,0.07,0.1,10.14,0.0,0.0,0.0,0.0,8.53,0.0,37.25,0.0,295.59
2007,Uttarakhand,Nainital,107.96,122.97,0.0,0.0,0.0,0.0,3.82,4.18,0.99,0.45,0.02,2.39,0.15,0.11,5.26,0.0,0.0,0.0,0.0,6.27,6.53,43.61,0.0,304.71000000000004
2008,Uttarakhand,Nainital,130.89,127.91,0.0,0.0,0.0,0.0,6.79,3.25,1.16,0.35,0.0,9.01,0.02,0.06,7.26,0.0,0.0,0.0,0.0,3.92,4.0,33.2,0.0,327.82
2009,Uttarakhand,Nainital,133.21,125.24,0.0,0.0,0.0,0.0,4.41,2.13,0.91,0.43,0.02,7.07,0.01,0.02,7.93,0.0,0.0,0.0,0.0,6.08,14.04,25.23,0.0,326.73
2010,Uttarakhand,Nainital,132.4,126.02,0.0,0.0,0.0,0.0,5.5,2.91,0.93,0.44,0.0,0.0,0.14,0.03,6.09,0.0,0.0,0.0,0.0,5.48,0.0,29.52,0.0,309.46
2011,Uttarakhand,Nainital,128.23,122.41,0.0,0.0,0.0,0.0,4.75,2.88,0.93,0.45,0.0,0.0,0.09,0.01,5.75,0.0,0.0,0.0,0.0,5.83,0.0,30.38,0.0,301.7099999999999
2012,Uttarakhand,Nainital,129.04,120.68,0.0,0.0,0.0,0.0,4.51,2.82,0.96,0.51,0.01,0.0,0.09,0.02,6.29,0.0,0.0,0.0,0.0,5.85,0.0,27.43,0.0,298.21
2013,Uttarakhand,Nainital,126.75,122.47,0.0,0.0,0.0,0.0,3.95,3.22,1.15,0.47,0.0,0.0,0.08,0.03,5.46,0.0,0.0,0.0,0.0,6.46,0.0,26.87,0.0,296.9099999999999
2014,Uttarakhand,Nainital,125.42,122.88,0.0,0.0,0.0,0.0,3.82,2.37,1.02,0.51,0.06,0.0,0.06,0.01,5.76,0.0,0.0,0.0,0.02,7.59,0.0,23.31,0.0,292.83
2015,Uttarakhand,Nainital,127.04,122.98,0.0,0.0,0.0,0.0,3.36,2.5,0.79,0.49,0.0,5.93,0.07,0.02,5.09,0.0,0.0,0.0,0.08,7.54,12.79,21.04,0.0,309.72
2016,Uttarakhand,Nainital,130.44,123.55,0.0,0.0,0.0,0.0,3.69,2.48,0.82,0.5,0.06,6.61,0.07,0.01,5.34,0.0,0.0,0.0,0.0,7.26,0.0,19.93,0.0,300.76
2017,Uttarakhand,Nainital,132.39,127.2,0.0,0.0,0.0,0.0,3.46,1.9,0.71,0.39,0.0,6.54,0.13,0.01,4.16,0.0,0.0,0.0,0.0,6.12,0.0,17.77,0.0,300.7799999999999
1966,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1967,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1968,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1969,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1970,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,3.24
1971,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1972,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,2.6500000000000004
1973,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1974,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,3.15
1975,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,3.21
1976,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,3.2199999999999998
1977,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.0,0.0,0.0,0.76,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,42.949999999999996
1978,Uttarakhand,Almorah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,3.46,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,47.28000000000001
1979,Uttarakhand,Almorah,31.0,54.6,0.0,0.0,0.0,0.0,2.3,37.3,8.9,0.0,0.0,3.46,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,138.17999999999998
1980,Uttarakhand,Almorah,37.5,61.7,0.0,0.0,0.0,0.0,2.4,42.8,10.8,0.0,0.0,3.46,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,159.28
1981,Uttarakhand,Almorah,35.5,65.4,0.0,0.0,0.0,0.0,3.3,40.8,9.7,0.0,0.0,3.46,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,158.84999999999997
1982,Uttarakhand,Almorah,35.6,63.8,0.0,0.0,0.0,0.0,3.4,39.1,9.1,0.0,0.0,3.46,0.0,0.1,0.0,0.0,0.0,0.0,0.0,14.2,0.48,0.0,0.0,169.23999999999998
1983,Uttarakhand,Almorah,42.6,70.9,0.0,0.0,0.0,0.0,4.7,63.3,12.2,0.0,0.0,3.46,0.0,0.5,0.2,0.0,0.0,0.0,0.0,14.2,0.47,0.0,0.0,212.52999999999997
