Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
1981,Chhattisgarh,Raipur,791.5,17.2,0.6,0.0,0.6,0.0,0.8,0.5,0.0,2.2,3.0,51.6,8.0,1.0,0.2,0.0,0.0,3.7,0.0,0.0,10.0,1.4,0.0,892.3000000000002
1982,Chhattisgarh,Raipur,617.0,17.4,0.3,0.0,0.3,0.0,0.6,0.4,0.0,2.6,1.7,60.7,4.4,0.6,0.1,0.0,0.0,2.7,0.0,0.1,6.5,1.3,0.0,716.7
1983,Chhattisgarh,Raipur,988.8,10.7,0.5,0.0,0.5,0.0,0.9,0.6,0.0,2.3,2.8,79.3,6.1,0.6,0.2,0.1,0.0,5.1,0.0,1.4,13.0,2.2,0.0,1115.0999999999997
1984,Chhattisgarh,Raipur,924.3,11.9,0.5,0.0,0.5,0.0,1.1,0.5,0.0,2.6,2.2,65.3,3.6,1.3,0.2,0.0,0.0,4.0,0.0,1.3,11.3,1.3,0.0,1031.8999999999999
1985,Chhattisgarh,Raipur,1304.3,12.3,0.5,0.0,0.5,0.0,0.8,0.5,0.0,3.6,2.4,70.1,4.8,1.3,0.2,0.0,0.0,5.6,0.0,1.3,14.4,1.1,0.0,1423.6999999999996
1986,Chhattisgarh,Raipur,809.0,20.0,0.4,0.0,0.4,0.0,1.0,0.4,0.0,4.0,2.0,47.8,4.0,0.8,0.1,0.0,0.0,6.0,0.0,0.4,10.2,0.9,0.0,907.3999999999999
1987,Chhattisgarh,Raipur,1012.0,16.0,0.4,0.0,0.4,0.0,1.0,0.5,0.0,6.0,2.0,61.1,6.0,1.3,0.3,0.0,0.0,4.2,0.0,0.3,12.6,0.8,0.0,1124.8999999999999
1988,Chhattisgarh,Raipur,850.1,13.7,0.4,0.0,0.4,0.0,0.7,0.4,0.0,5.7,2.0,32.8,6.0,1.3,0.4,0.0,0.0,1.8,0.0,0.5,9.9,0.7,0.0,926.8
1989,Chhattisgarh,Raipur,1186.1,13.1,0.4,0.0,0.4,0.0,0.9,0.4,0.0,7.6,2.1,49.8,5.3,1.8,0.4,0.0,0.0,3.6,0.0,0.4,11.3,0.9,0.0,1284.5
1990,Chhattisgarh,Raipur,1155.0,18.9,0.5,0.0,0.5,0.0,0.6,0.0,0.0,8.8,2.2,62.8,7.2,1.4,0.56,0.1,0.0,3.2,0.0,0.27,12.8,0.8,0.0,1275.6299999999999
1991,Chhattisgarh,Raipur,1218.8,13.7,0.4,0.0,0.4,0.02,0.9,0.0,0.0,11.1,1.8,72.0,8.2,1.1,0.42,0.0,0.0,3.7,0.12,0.38,13.9,0.8,0.0,1347.7400000000002
1992,Chhattisgarh,Raipur,1382.3,16.5,0.4,0.0,0.4,0.01,1.4,0.0,0.0,11.9,3.8,85.8,11.5,1.4,1.28,0.1,0.0,4.7,0.12,0.88,20.0,0.9,0.0,1543.3900000000003
1993,Chhattisgarh,Raipur,1400.1,21.8,0.5,0.0,0.5,0.0,1.3,0.0,0.0,14.1,4.1,85.1,9.4,1.7,1.02,0.1,0.0,5.4,0.14,1.02,18.8,0.8,0.0,1565.8799999999997
1994,Chhattisgarh,Raipur,1303.5,22.4,0.3,0.0,0.3,0.0,0.6,0.0,0.0,15.7,3.2,83.7,6.6,1.1,0.9,0.1,0.0,5.7,0.05,0.8,15.3,0.6,0.0,1460.8499999999997
1995,Chhattisgarh,Raipur,1314.9,19.5,0.3,0.0,0.3,0.0,0.8,0.0,0.0,13.1,2.9,85.5,7.4,1.1,1.1,0.1,0.0,3.9,0.1,0.1,13.8,0.9,0.0,1465.7999999999997
1996,Chhattisgarh,Raipur,1448.8,16.7,0.2,0.0,0.2,0.0,0.8,0.0,0.0,12.6,2.7,76.3,7.0,1.0,1.0,0.1,0.0,3.8,0.1,0.8,13.7,0.8,0.0,1586.5999999999997
1997,Chhattisgarh,Raipur,1016.2,13.2,0.3,0.0,0.3,0.0,0.7,0.0,0.0,8.8,2.2,25.5,7.1,0.9,0.7,0.1,0.0,2.5,0.1,1.2,12.6,0.6,0.0,1092.9999999999998
1998,Chhattisgarh,Raipur,643.0,17.9,0.4,0.0,0.4,0.0,1.0,0.0,0.0,13.8,3.6,52.76,13.0,1.4,2.0,0.0,0.0,5.2,0.1,1.3,23.44,1.0,0.0,780.3
1999,Chhattisgarh,Raipur,1378.88,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,9.73,2.87,50.75,8.1,1.24,1.34,0.04,0.0,2.81,0.13,0.76,14.33,0.6,0.0,1472.8799999999997
2000,Chhattisgarh,Raipur,461.63,10.6,0.23,0.0,0.23,0.0,0.81,0.27,0.0,4.58,1.07,8.56,8.56,0.83,0.3,0.02,0.01,1.36,0.16,0.46,11.68,0.05,0.0,511.41
2001,Chhattisgarh,Raipur,1120.82,19.63,0.24,0.0,0.24,0.0,0.52,0.34,0.0,10.52,1.1,10.34,9.89,1.16,0.85,0.02,0.0,2.2,0.27,0.89,15.3,0.03,0.0,1194.36
2002,Chhattisgarh,Raipur,659.62,16.9,0.3,0.0,0.3,0.0,1.23,0.28,0.0,10.7,1.3,8.77,8.09,1.27,0.69,0.04,0.0,1.98,0.2,0.52,12.81,0.03,0.0,725.0299999999999
2003,Chhattisgarh,Raipur,1316.34,20.28,0.25,0.0,0.25,0.0,2.0,0.35,0.0,21.74,1.74,9.45,8.8,1.33,2.75,0.07,0.01,3.33,0.36,0.86,12.82,0.04,0.01,1402.7799999999993
2004,Chhattisgarh,Raipur,1147.58,14.85,0.17,0.0,0.17,0.0,1.42,0.32,0.0,12.29,1.66,8.43,9.2,1.42,2.22,0.1,0.01,2.31,0.29,1.03,17.52,0.05,0.04,1221.08
2005,Chhattisgarh,Raipur,1147.58,14.85,0.17,0.0,0.17,0.0,1.42,0.32,0.0,12.29,1.66,55.22,9.2,1.42,2.22,0.1,0.01,2.31,0.29,1.03,16.57,0.05,0.0,1266.8799999999999
2006,Chhattisgarh,Raipur,1324.71,12.16,0.35,0.0,0.35,0.0,2.35,0.25,0.0,18.08,1.3,62.58,8.02,1.23,2.27,0.12,0.0,2.63,0.58,0.95,15.79,0.05,0.02,1453.7899999999995
2007,Chhattisgarh,Raipur,1483.28,13.08,0.17,0.0,2.16,0.01,2.89,0.25,0.0,37.3,1.75,94.59,8.32,1.06,1.84,0.04,0.0,1.57,0.21,1.05,14.08,0.07,0.0,1663.7199999999996
2008,Chhattisgarh,Raipur,1252.38,11.04,0.22,0.0,0.29,0.0,1.39,0.27,0.0,35.33,1.78,54.45,7.93,1.14,1.99,0.04,0.0,2.02,0.22,0.71,14.04,0.06,0.0,1385.3000000000002
2009,Chhattisgarh,Raipur,1307.24,18.01,0.34,0.0,0.38,0.0,2.13,0.06,0.0,46.26,1.48,68.5,9.5,1.44,3.4,0.04,0.0,2.61,0.09,0.53,17.6,0.01,0.0,1479.62
2010,Chhattisgarh,Raipur,1521.13,15.2,0.23,0.0,0.23,0.0,1.8,0.0,0.0,15.1,1.12,62.08,9.51,1.35,1.7,0.1,0.0,1.0,0.28,0.8,14.85,0.04,0.0,1646.5199999999995
2011,Chhattisgarh,Raipur,1421.37,17.89,0.1,0.0,0.1,0.01,3.6,0.16,0.0,20.32,1.23,31.14,8.06,1.05,2.32,0.05,0.0,1.42,0.51,0.44,13.87,0.07,0.0,1523.7099999999996
2012,Chhattisgarh,Raipur,1974.69,17.75,0.15,0.0,0.15,0.01,17.05,0.11,0.0,18.46,1.51,48.74,9.58,0.9,1.83,0.03,0.0,1.03,0.35,0.94,14.17,0.08,0.0,2107.53
2013,Chhattisgarh,Raipur,1749.21,15.86,0.0,0.0,0.05,0.0,22.77,0.05,0.0,13.04,1.28,50.59,9.38,0.57,1.45,0.03,0.0,0.68,0.0,0.57,12.89,0.08,0.0,1878.4999999999998
2014,Chhattisgarh,Raipur,2127.73,21.24,0.0,0.0,0.08,0.01,29.67,0.05,0.0,19.99,1.3,83.32,8.26,0.89,1.65,0.26,0.0,0.61,0.32,0.47,12.53,0.14,0.0,2308.520000000001
2015,Chhattisgarh,Raipur,1412.83,19.3,0.0,0.0,0.02,0.0,20.1,0.05,0.0,12.88,0.93,43.11,8.63,0.97,1.7,0.03,0.0,0.43,0.23,0.35,11.36,0.09,0.0,1533.0099999999998
2016,Chhattisgarh,Raipur,2432.48,17.95,0.0,0.0,0.02,0.02,18.15,0.04,0.0,22.35,1.26,75.56,8.14,0.7,1.24,0.03,0.0,0.0,0.0,0.43,0.0,0.07,0.01,2578.45
2017,Chhattisgarh,Raipur,1520.95,23.66,0.0,0.0,0.02,0.0,13.67,0.04,0.0,34.48,0.58,36.64,5.34,0.43,1.7,0.02,0.0,0.08,0.0,0.09,0.0,0.05,0.01,1637.76
1966,Chhattisgarh,Bilaspur,325.0,9.0,0.8,0.0,0.8,0.0,12.0,0.0,0.2,8.0,4.0,0.0,3.0,0.5,0.4,0.0,0.2,4.6,0.0,0.0,0.0,5.4,0.0,371.9
1967,Chhattisgarh,Bilaspur,546.0,10.0,1.2,0.0,1.2,0.0,15.0,0.0,0.3,10.0,5.0,0.0,3.0,0.4,0.8,0.0,0.2,7.0,0.0,0.0,0.0,5.9,0.0,604.0
1968,Chhattisgarh,Bilaspur,416.0,12.0,1.0,0.0,1.0,0.0,10.0,0.0,0.5,11.0,7.0,0.0,2.0,0.8,1.7,0.0,0.3,6.0,0.0,0.0,0.0,5.6,0.0,472.90000000000003
1969,Chhattisgarh,Bilaspur,453.5,11.4,1.0,0.0,1.0,0.0,10.2,0.0,0.4,13.1,7.5,27.6,2.9,0.6,1.5,0.0,0.3,7.0,0.0,0.0,12.9,5.7,0.0,556.5999999999999
1970,Chhattisgarh,Bilaspur,587.9,14.5,1.2,0.0,1.2,0.0,15.4,0.0,0.4,12.6,10.4,70.6,2.9,0.5,1.3,0.0,0.3,8.4,0.0,0.0,14.0,4.7,0.0,746.3
1971,Chhattisgarh,Bilaspur,564.7,14.8,1.2,0.0,1.2,0.0,12.8,0.0,0.3,14.8,10.1,97.2,2.5,0.4,1.5,0.0,0.3,10.0,0.0,0.0,15.1,4.9,0.0,751.8
1972,Chhattisgarh,Bilaspur,534.0,17.5,2.1,0.0,2.1,0.0,16.2,0.0,0.3,14.5,11.5,65.0,2.6,0.6,2.0,0.0,0.3,10.8,0.0,0.0,16.3,4.8,0.0,700.5999999999999
1973,Chhattisgarh,Bilaspur,497.5,18.0,1.6,0.0,1.6,0.0,12.0,0.0,0.5,15.7,7.1,78.9,2.0,0.5,2.0,0.0,0.3,10.6,0.0,0.0,15.9,4.5,0.0,668.7
1974,Chhattisgarh,Bilaspur,489.8,18.1,1.5,0.0,1.5,0.0,10.7,0.0,0.5,14.2,10.0,64.4,2.7,0.4,2.2,0.0,0.3,8.0,0.0,0.0,14.0,5.2,0.0,643.5000000000001
1975,Chhattisgarh,Bilaspur,646.5,22.1,1.5,0.0,1.5,0.0,10.8,0.0,0.6,17.7,9.9,85.6,2.1,0.4,3.0,0.0,0.3,9.2,0.0,0.0,15.2,5.3,0.0,831.7
1976,Chhattisgarh,Bilaspur,425.0,10.2,1.2,0.0,1.2,0.0,11.2,0.0,0.2,12.3,4.5,41.2,2.5,0.3,0.5,0.0,0.2,3.8,0.0,0.0,7.4,5.2,0.0,526.9
1977,Chhattisgarh,Bilaspur,690.4,18.0,1.6,0.0,1.6,0.0,8.3,0.0,0.6,14.1,6.4,60.3,2.1,0.4,1.0,0.0,0.2,7.9,0.0,0.0,12.5,8.2,0.0,833.6
1978,Chhattisgarh,Bilaspur,503.3,19.1,1.4,0.0,1.4,0.0,10.5,0.0,0.4,16.6,5.9,68.5,2.1,0.6,1.3,0.0,0.2,5.9,0.0,0.0,10.5,2.1,0.0,649.8
1979,Chhattisgarh,Bilaspur,217.2,6.0,1.0,0.0,1.0,0.0,8.4,0.0,0.1,15.3,4.0,11.3,1.7,0.3,0.4,0.0,0.1,1.6,0.0,0.0,4.8,1.8,0.0,275.00000000000006
1980,Chhattisgarh,Bilaspur,636.5,23.2,1.6,0.0,1.6,0.0,9.8,0.0,0.4,17.6,6.0,63.5,2.7,0.8,2.1,0.0,0.1,3.8,0.0,0.0,9.2,1.9,0.0,780.8000000000001
1981,Chhattisgarh,Bilaspur,581.4,18.0,1.3,0.0,1.3,0.0,10.1,0.0,0.3,22.6,8.2,48.1,2.2,1.0,1.7,0.0,0.1,4.9,0.0,0.0,9.4,0.9,0.0,711.5
1982,Chhattisgarh,Bilaspur,401.2,14.3,0.9,0.0,0.9,0.0,10.3,0.0,0.3,27.2,4.8,33.8,1.7,0.6,1.5,0.0,0.1,4.9,0.0,0.4,9.4,0.8,0.0,513.0999999999999
1983,Chhattisgarh,Bilaspur,666.8,15.0,1.4,0.0,1.4,0.0,14.2,0.0,0.4,24.1,10.3,50.4,2.4,0.6,2.0,0.0,0.1,7.8,0.0,1.2,14.4,1.9,0.0,814.3999999999999
1984,Chhattisgarh,Bilaspur,546.2,7.8,1.3,0.0,1.3,0.0,11.7,0.0,0.5,18.4,7.3,30.3,3.1,0.4,1.1,0.0,0.1,4.7,0.0,0.3,10.4,1.3,0.0,646.1999999999998
1985,Chhattisgarh,Bilaspur,910.1,16.8,1.9,0.0,1.9,0.0,12.3,0.0,0.4,26.4,6.5,54.1,3.3,0.5,1.8,0.0,0.1,5.5,0.0,0.6,13.7,1.9,0.0,1057.7999999999997
1986,Chhattisgarh,Bilaspur,967.0,18.0,1.5,0.0,1.5,0.0,11.0,0.0,0.5,31.0,8.0,55.2,3.0,0.2,1.9,0.0,0.1,6.1,0.0,0.3,11.2,1.5,0.0,1118.0
1987,Chhattisgarh,Bilaspur,716.0,17.5,0.9,0.0,0.9,0.0,13.0,0.0,0.5,21.0,7.0,57.5,4.0,0.4,3.4,0.0,0.1,5.6,0.0,0.2,15.5,3.2,0.0,866.7
1988,Chhattisgarh,Bilaspur,889.1,16.2,1.2,0.0,1.2,0.0,16.9,0.0,0.3,31.1,8.8,63.6,3.9,0.6,2.6,0.1,0.1,4.7,0.0,0.3,14.4,2.0,0.0,1057.1
1989,Chhattisgarh,Bilaspur,698.5,11.5,1.3,0.0,1.3,0.0,16.6,0.0,0.4,26.3,7.8,68.4,3.6,0.7,2.6,0.0,0.1,4.8,0.0,0.3,13.5,3.3,0.0,860.9999999999998
1990,Chhattisgarh,Bilaspur,964.2,16.3,0.9,0.0,0.9,0.0,12.9,0.0,0.3,21.8,7.0,98.0,4.1,0.6,3.43,0.4,0.1,4.3,0.0,0.23,13.4,1.1,0.0,1149.9599999999996
1991,Chhattisgarh,Bilaspur,895.4,13.6,0.9,0.0,0.9,0.0,15.4,0.0,0.2,27.5,6.6,101.5,3.6,0.5,2.71,0.2,0.1,4.3,0.01,0.18,11.9,1.7,0.0,1087.2
1992,Chhattisgarh,Bilaspur,724.2,16.3,0.9,0.0,0.9,0.0,16.7,0.0,0.1,23.4,6.8,77.1,5.1,0.7,3.77,0.1,0.1,3.6,0.01,0.54,14.1,2.5,0.0,896.9200000000001
1993,Chhattisgarh,Bilaspur,943.7,19.9,1.0,0.0,1.0,0.0,19.0,0.0,0.2,24.4,10.8,119.0,4.7,0.7,3.31,0.1,0.1,4.7,0.02,1.07,15.0,2.0,0.0,1170.6999999999998
1994,Chhattisgarh,Bilaspur,1164.4,19.9,0.7,0.0,0.7,0.0,11.7,0.0,0.2,29.2,7.2,106.8,2.8,0.5,2.4,0.0,0.1,5.7,0.01,1.8,13.7,1.6,0.0,1369.4100000000003
1995,Chhattisgarh,Bilaspur,921.0,17.1,0.9,0.0,0.9,0.0,16.0,0.0,0.2,21.0,6.1,67.6,5.0,0.6,2.8,0.0,0.1,3.8,0.0,2.1,14.8,4.4,0.0,1084.3999999999996
1996,Chhattisgarh,Bilaspur,922.9,16.0,0.9,0.0,0.9,0.0,14.6,0.0,0.2,23.7,5.8,94.9,4.4,0.5,3.1,0.1,0.0,4.1,0.0,4.8,15.3,5.9,0.0,1118.1
1997,Chhattisgarh,Bilaspur,349.1,6.3,0.5,0.0,0.5,0.0,12.6,0.0,0.1,11.9,3.1,11.5,4.3,0.3,1.1,0.0,0.1,1.6,0.0,4.8,12.5,2.8,0.0,423.1000000000002
1998,Chhattisgarh,Bilaspur,608.38,12.46,0.93,0.0,0.93,0.0,13.91,0.0,0.0,21.74,6.07,95.64,4.92,0.89,3.95,0.0,0.0,4.92,0.0,4.91,21.41,5.83,0.0,806.8899999999999
1999,Chhattisgarh,Bilaspur,1129.43,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,23.06,8.07,66.81,3.42,0.66,4.32,0.16,0.02,16.55,0.02,2.65,14.35,5.24,0.0,1290.26
2000,Chhattisgarh,Bilaspur,437.56,4.2,0.77,0.0,0.77,0.0,10.73,0.0,0.19,14.04,2.8,4.58,4.48,0.33,1.26,0.13,0.02,1.9,0.02,0.54,8.69,0.12,0.0,493.12999999999994
2001,Chhattisgarh,Bilaspur,1012.11,18.92,1.0,0.0,1.0,0.0,7.81,0.0,0.19,22.74,3.12,5.21,5.77,0.76,1.81,0.02,0.01,2.47,0.07,1.1,12.03,0.12,0.0,1096.2599999999995
2002,Chhattisgarh,Bilaspur,617.25,18.76,0.91,0.0,0.91,0.0,13.3,0.0,0.17,20.26,3.84,5.09,5.26,0.92,1.52,0.02,0.01,2.45,0.06,0.73,10.98,0.18,0.0,702.6199999999998
2003,Chhattisgarh,Bilaspur,1011.96,20.61,0.77,0.0,0.77,0.0,12.73,0.0,0.22,32.72,5.07,5.2,5.39,0.95,2.39,0.04,0.01,2.71,0.07,2.07,11.17,0.2,0.0,1115.0500000000002
2004,Chhattisgarh,Bilaspur,874.16,15.8,0.52,0.0,0.52,0.0,13.39,0.0,0.15,21.73,4.07,4.61,5.44,0.99,2.22,0.03,0.01,1.89,0.11,4.11,13.88,0.32,0.0,963.95
2005,Chhattisgarh,Bilaspur,874.16,15.8,0.52,0.0,0.52,0.0,13.39,0.0,0.15,21.73,4.07,66.76,5.44,0.99,2.22,0.03,0.01,1.89,0.11,4.11,14.98,0.32,0.0,1027.1999999999998
2006,Chhattisgarh,Bilaspur,1127.18,15.69,0.69,0.0,0.69,0.0,10.78,0.0,0.2,26.15,3.7,76.84,3.99,0.89,2.28,0.03,0.01,2.09,0.22,4.95,14.71,0.32,0.0,1291.4100000000003
2007,Chhattisgarh,Bilaspur,1160.03,19.05,0.0,0.0,0.81,0.0,13.41,0.0,0.23,31.97,4.11,86.49,4.68,0.94,2.37,0.02,0.01,2.67,0.2,11.26,22.1,0.4,0.0,1360.75
2008,Chhattisgarh,Bilaspur,1070.95,18.05,0.0,0.0,0.9,0.03,11.18,0.0,0.15,29.86,4.3,40.54,4.21,0.86,2.18,0.08,0.01,2.34,0.19,12.98,22.79,0.38,0.0,1221.98
2009,Chhattisgarh,Bilaspur,994.29,28.14,0.0,0.0,1.05,0.0,17.12,0.0,0.18,40.19,5.89,83.5,9.82,1.26,2.46,0.13,0.01,2.39,0.18,12.3,28.52,0.62,0.0,1228.0500000000002
2010,Chhattisgarh,Bilaspur,1333.61,30.13,1.06,0.2,1.06,0.0,18.67,0.0,0.12,17.32,4.76,101.79,10.34,1.17,2.23,0.1,0.0,1.86,0.19,18.19,34.37,0.27,0.0,1577.4399999999996
2011,Chhattisgarh,Bilaspur,1557.35,26.28,0.49,0.0,0.49,0.01,12.72,0.0,0.17,36.18,3.92,42.11,4.29,1.12,2.54,0.05,0.01,2.09,0.19,14.29,24.82,0.69,0.0,1729.8099999999997
2012,Chhattisgarh,Bilaspur,1746.82,27.31,0.7,0.0,0.7,0.01,15.8,0.0,0.11,42.67,4.82,73.59,4.07,0.86,2.34,0.06,0.01,2.22,0.17,23.47,33.55,0.3,0.0,1979.5799999999995
2013,Chhattisgarh,Bilaspur,1577.16,26.97,0.0,0.0,0.51,0.04,15.51,0.0,0.2,28.77,4.66,85.24,4.13,0.78,2.66,0.1,0.01,2.23,0.0,18.59,28.99,0.36,0.0,1796.91
2014,Chhattisgarh,Bilaspur,1683.92,28.15,0.0,0.0,0.59,0.03,15.57,0.0,0.29,41.18,5.0,135.05,4.13,1.34,2.6,0.07,0.01,1.99,0.17,9.6,20.23,1.18,0.0,1951.1
2015,Chhattisgarh,Bilaspur,1340.65,27.03,0.0,0.0,0.7,0.01,12.22,0.0,0.11,34.83,3.68,104.47,3.9,1.02,2.54,0.11,0.01,1.6,0.18,9.07,18.29,0.96,0.0,1561.3799999999999
2016,Chhattisgarh,Bilaspur,1858.19,25.1,0.0,0.0,0.98,0.01,17.11,0.0,0.15,45.33,4.87,97.24,5.23,1.05,1.96,0.02,0.03,0.0,0.0,14.19,0.0,2.77,0.0,2074.23
2017,Chhattisgarh,Bilaspur,1295.71,21.72,0.0,0.0,0.9,0.01,15.83,0.0,0.18,32.29,2.84,66.45,3.58,0.73,1.68,0.03,0.0,0.39,0.0,5.17,0.0,0.83,0.0,1448.3400000000001
1966,Chhattisgarh,Raigarh,203.0,1.0,0.1,0.0,0.1,0.0,10.0,0.2,0.1,1.0,2.0,0.0,6.0,0.6,1.8,0.0,0.0,0.1,0.0,0.0,0.0,4.6,0.4,228.99999999999997
1967,Chhattisgarh,Raigarh,278.0,1.0,0.2,0.0,0.2,0.0,13.0,0.3,0.1,2.0,3.0,0.0,12.0,0.6,2.1,0.0,0.0,0.1,0.0,0.0,0.0,5.5,0.3,316.4000000000001
1968,Chhattisgarh,Raigarh,267.0,1.0,0.2,0.0,0.2,0.0,8.0,0.3,0.1,1.0,3.0,0.0,6.0,0.8,2.8,0.0,0.0,0.1,0.0,0.0,0.0,5.8,0.4,294.70000000000005
1969,Chhattisgarh,Raigarh,253.2,0.9,0.2,0.0,0.2,0.0,10.1,0.3,0.1,1.2,2.3,17.8,7.8,0.7,2.2,0.0,0.0,0.1,0.0,0.0,15.9,5.3,0.3,318.6
1970,Chhattisgarh,Raigarh,274.7,1.0,0.2,0.0,0.2,0.0,13.6,0.3,0.1,1.3,3.1,18.8,9.4,0.5,2.3,0.0,0.0,0.1,0.0,0.0,17.2,5.1,0.1,348.0000000000001
1971,Chhattisgarh,Raigarh,241.3,1.2,0.2,0.0,0.2,0.0,9.0,0.3,0.1,1.4,2.6,17.1,7.5,0.3,2.8,0.0,0.0,0.1,0.0,0.0,16.1,5.2,0.2,305.6000000000001
1972,Chhattisgarh,Raigarh,212.9,3.1,0.2,0.0,0.2,0.0,9.6,0.2,0.1,1.5,3.1,17.5,9.3,0.6,3.8,0.0,0.0,0.1,0.0,0.0,18.3,4.9,0.2,285.59999999999997
1973,Chhattisgarh,Raigarh,314.1,3.5,0.2,0.0,0.2,0.0,9.7,0.3,0.1,1.6,2.1,18.7,7.1,0.4,3.5,0.0,0.0,0.1,0.0,0.0,15.7,5.0,0.1,382.4000000000001
1974,Chhattisgarh,Raigarh,227.6,3.8,0.2,0.0,0.2,0.0,9.2,0.3,0.1,1.8,2.5,14.6,8.7,0.3,4.0,0.0,0.0,0.1,0.0,0.0,17.3,4.7,0.2,295.6
1975,Chhattisgarh,Raigarh,311.6,3.5,0.2,0.0,0.2,0.0,8.8,0.3,0.1,1.7,2.7,17.1,10.1,0.3,4.3,0.0,0.0,0.2,0.0,0.0,19.5,4.7,0.1,385.4000000000001
1976,Chhattisgarh,Raigarh,199.1,2.8,0.2,0.0,0.2,0.0,10.2,0.3,0.1,1.2,1.6,11.5,5.2,0.2,1.2,0.0,0.0,0.1,0.0,0.0,9.5,4.9,0.1,248.39999999999992
1977,Chhattisgarh,Raigarh,348.5,4.2,0.2,0.0,0.2,0.0,9.1,0.4,0.2,1.5,2.5,18.1,7.7,0.3,1.9,0.0,0.0,0.2,0.0,0.0,13.9,4.2,0.1,413.19999999999993
1978,Chhattisgarh,Raigarh,292.1,7.0,0.3,0.0,0.3,0.0,9.3,0.4,0.2,1.6,2.3,18.3,8.0,0.2,2.4,0.0,0.0,0.2,0.0,0.0,14.7,4.6,0.1,362.00000000000006
1979,Chhattisgarh,Raigarh,149.3,2.3,0.3,0.0,0.3,0.0,8.8,0.3,0.0,1.5,1.3,8.2,5.4,0.1,0.9,0.0,0.0,0.1,0.0,0.0,9.8,2.8,0.0,191.4000000000001
1980,Chhattisgarh,Raigarh,332.6,5.4,0.3,0.0,0.3,0.0,9.8,0.4,0.1,1.7,1.9,16.3,7.3,0.3,3.3,0.0,0.0,0.2,0.0,0.0,14.1,3.6,0.0,397.6000000000001
1981,Chhattisgarh,Raigarh,326.6,5.6,0.3,0.0,0.3,0.0,7.9,0.4,0.1,2.2,2.3,16.3,8.3,0.3,2.2,0.0,0.0,0.2,0.0,0.0,15.1,3.2,0.0,391.30000000000007
1982,Chhattisgarh,Raigarh,270.2,6.0,0.2,0.0,0.2,0.0,10.7,0.4,0.1,2.6,1.6,12.9,5.7,0.2,2.2,0.0,0.0,0.1,0.0,0.0,11.6,2.7,0.1,327.5
1983,Chhattisgarh,Raigarh,361.8,3.2,0.3,0.0,0.3,0.0,11.4,0.4,0.1,2.3,2.4,17.7,6.5,0.2,2.8,0.0,0.0,0.2,0.0,0.1,15.5,2.2,0.0,427.4
1984,Chhattisgarh,Raigarh,292.6,2.9,0.3,0.0,0.3,0.0,11.2,0.4,0.1,1.6,2.1,14.8,6.8,0.4,2.3,0.0,0.0,0.1,0.0,0.1,14.8,2.2,0.0,353.0000000000001
1985,Chhattisgarh,Raigarh,373.4,3.2,0.3,0.0,0.3,0.0,9.2,0.4,0.1,1.8,2.4,16.6,9.5,0.5,2.5,0.0,0.0,0.1,0.0,0.2,19.0,1.4,0.0,440.9
1986,Chhattisgarh,Raigarh,330.0,4.0,0.3,0.0,0.3,0.0,10.0,0.4,0.1,2.0,3.0,14.9,8.0,0.2,2.3,0.0,0.0,0.2,0.0,0.1,18.3,2.7,0.0,396.8
1987,Chhattisgarh,Raigarh,320.0,4.0,0.3,0.0,0.3,0.0,10.8,0.3,0.1,2.0,2.0,14.7,10.0,0.4,3.8,0.0,0.0,0.2,0.0,0.0,23.9,2.3,0.0,395.1
1988,Chhattisgarh,Raigarh,413.1,3.8,0.3,0.0,0.3,0.0,12.6,0.4,0.0,1.9,2.8,16.2,11.4,0.6,3.8,0.0,0.0,0.2,0.0,0.0,24.8,2.4,0.0,494.6
1989,Chhattisgarh,Raigarh,377.5,3.3,0.3,0.0,0.3,0.0,14.9,0.4,0.0,1.9,2.8,14.2,10.9,0.6,3.6,0.0,0.0,0.2,0.0,0.0,22.3,2.9,0.0,456.09999999999997
1990,Chhattisgarh,Raigarh,397.8,3.2,0.3,0.0,0.3,0.04,10.3,0.0,0.0,1.6,3.0,15.7,14.2,0.4,4.25,0.0,0.0,0.2,0.0,0.01,23.4,0.9,0.0,475.59999999999997
1991,Chhattisgarh,Raigarh,457.3,2.6,0.2,0.0,0.2,0.02,10.6,0.0,0.1,1.8,3.1,15.2,15.0,0.4,4.08,0.0,0.0,0.2,0.04,0.02,23.9,2.8,0.0,537.56
1992,Chhattisgarh,Raigarh,436.6,2.4,0.3,0.0,0.3,0.03,15.0,0.0,0.0,1.3,3.5,15.8,20.4,0.5,3.57,0.0,0.0,0.2,0.04,0.02,28.8,1.6,0.0,530.36
1993,Chhattisgarh,Raigarh,513.9,3.1,0.2,0.0,0.2,0.03,15.4,0.0,0.0,1.4,3.4,16.9,13.8,0.7,3.28,0.0,0.0,0.3,0.04,0.01,22.0,1.9,0.0,596.5599999999998
